filename,width,height,class,xmin,ymin,xmax,ymax
resized_1113.jpg,250,250,icecream,39,34,192,164
resized_1127.jpg,250,250,burger,24,3,246,235
resized_403.jpg,250,250,rice,33,39,150,180
resized_944.jpg,250,250,omelette,73,15,250,191
resized_338.jpg,250,250,apple_pie,25,46,205,221
resized_1540.jpg,250,250,omelette,41,45,238,199
resized_1540.jpg,250,250,salad,71,44,215,126
resized_823.jpg,250,250,fries,23,45,225,232
resized_1498.jpg,250,250,bread,1,27,105,167
resized_1498.jpg,250,250,omelette,112,73,242,227
resized_1612.jpg,250,250,omelette,1,83,245,245
resized_673.jpg,250,250,bolonese_pasta,29,72,223,193
resized_810.jpg,250,250,omelette,21,10,131,244
resized_810.jpg,250,250,bread,128,5,250,156
resized_778.jpg,250,250,bolonese_pasta,25,53,239,214
resized_1431.jpg,250,250,burger,8,38,236,230
resized_1311.jpg,250,250,burger,49,26,236,213
resized_974.jpg,250,250,bolonese_pasta,51,47,212,215
resized_974.jpg,250,250,bread,118,103,248,250
resized_1029.jpg,250,250,rice,9,5,140,123
resized_1029.jpg,250,250,rice,63,101,220,225
resized_733.jpg,250,250,hotdog,6,11,228,131
resized_733.jpg,250,250,fries,37,79,247,250
resized_1263.jpg,250,250,salad,133,130,180,158
resized_427.jpg,250,250,rice,34,24,246,234
resized_427.jpg,250,250,salad,48,146,112,219
resized_1619.jpg,250,250,icecream,42,14,217,149
resized_1619.jpg,250,250,apple_pie,4,63,250,239
resized_1775.jpg,250,250,icecream,24,31,145,222
resized_1775.jpg,250,250,apple_pie,122,24,246,190
resized_1193.jpg,250,250,omelette,7,13,226,117
resized_1193.jpg,250,250,salad,88,88,248,230
resized_317.jpg,250,250,bolonese_pasta,28,98,205,218
resized_1622.jpg,250,250,icecream,105,98,197,196
resized_1622.jpg,250,250,apple_pie,39,81,201,221
resized_564.jpg,250,250,rice,76,41,240,250
resized_1213.jpg,250,250,icecream,36,73,183,184
resized_123.jpg,250,250,hotdog,15,51,148,150
resized_123.jpg,250,250,fries,60,114,197,191
resized_6.jpg,250,250,hotdog,24,12,247,250
resized_6.jpg,250,250,ketchup,98,58,203,169
resized_1739.jpg,250,250,apple_pie,1,13,250,227
resized_662.jpg,250,250,icecream,49,29,142,103
resized_1069.jpg,250,250,burger,62,16,145,60
resized_1069.jpg,250,250,burger,58,62,250,177
resized_692.jpg,250,250,rice,7,73,250,233
resized_1282.jpg,250,250,fries,42,20,245,209
resized_512.jpg,250,250,burger,95,15,237,200
resized_512.jpg,250,250,salad,10,176,84,231
resized_644.jpg,250,250,icecream,12,82,89,135
resized_644.jpg,250,250,icecream,68,123,171,181
resized_644.jpg,250,250,icecream,130,74,213,134
resized_1399.jpg,250,250,burger,23,29,216,233
resized_1399.jpg,250,250,ketchup,88,1,159,26
resized_1738.jpg,250,250,apple_pie,1,27,250,213
resized_201.jpg,250,250,hotdog,46,60,223,225
resized_1753.jpg,250,250,apple_pie,2,35,248,225
resized_956.jpg,250,250,icecream,15,65,79,128
resized_956.jpg,250,250,icecream,146,11,188,68
resized_956.jpg,250,250,icecream,166,93,248,177
resized_956.jpg,250,250,icecream,68,120,159,208
resized_1862.jpg,250,250,apple_pie,68,32,144,77
resized_1862.jpg,250,250,apple_pie,26,106,154,176
resized_869.jpg,250,250,salad,53,21,207,99
resized_869.jpg,250,250,rice,4,81,112,211
resized_869.jpg,250,250,omelette,64,75,238,250
resized_1032.jpg,250,250,burger,75,1,250,180
resized_981.jpg,250,250,icecream,23,95,155,176
resized_981.jpg,250,250,icecream,1,127,105,214
resized_981.jpg,250,250,icecream,123,60,222,113
resized_808.jpg,250,250,bolonese_pasta,19,25,223,244
resized_1264.jpg,250,250,icecream,56,48,170,190
resized_204.jpg,250,250,hotdog,25,95,233,230
resized_262.jpg,250,250,burger,2,85,107,227
resized_262.jpg,250,250,salad,88,139,247,244
resized_262.jpg,250,250,fries,107,16,205,81
resized_190.jpg,250,250,icecream,52,74,184,217
resized_1605.jpg,250,250,rice,13,56,218,228
resized_959.jpg,250,250,rice,94,138,164,213
resized_1008.jpg,250,250,omelette,64,40,181,201
resized_1008.jpg,250,250,bread,125,8,250,95
resized_1134.jpg,250,250,bread,138,6,250,56
resized_1134.jpg,250,250,bread,131,24,250,247
resized_1134.jpg,250,250,bolonese_pasta,3,57,135,246
resized_1134.jpg,250,250,omelette,61,21,180,130
resized_375.jpg,250,250,hotdog,92,20,200,84
resized_375.jpg,250,250,hotdog,123,123,246,212
resized_375.jpg,250,250,icecream,28,179,89,241
resized_1390.jpg,250,250,burger,5,14,137,163
resized_1390.jpg,250,250,fries,142,77,232,229
resized_1865.jpg,250,250,apple_pie,7,44,224,204
resized_1707.jpg,250,250,icecream,119,31,217,129
resized_1707.jpg,250,250,apple_pie,6,105,180,225
resized_1424.jpg,250,250,omelette,46,19,197,227
resized_1077.jpg,250,250,bolonese_pasta,10,12,236,227
resized_1116.jpg,250,250,rice,22,65,249,165
resized_861.jpg,250,250,burger,15,2,198,207
resized_861.jpg,250,250,salad,193,13,250,163
resized_465.jpg,250,250,rice,14,65,236,221
resized_287.jpg,250,250,bolonese_pasta,30,23,208,192
resized_287.jpg,250,250,bread,162,4,250,183
resized_287.jpg,250,250,bread,1,2,85,121
resized_975.jpg,250,250,icecream,25,76,201,231
resized_975.jpg,250,250,icecream,63,7,194,72
resized_975.jpg,250,250,icecream,2,4,62,69
resized_985.jpg,250,250,icecream,24,35,157,182
resized_985.jpg,250,250,icecream,120,6,224,112
resized_1216.jpg,250,250,bolonese_pasta,18,30,244,219
resized_1715.jpg,250,250,icecream,75,21,148,90
resized_1715.jpg,250,250,apple_pie,68,33,167,170
resized_847.jpg,250,250,fries,46,62,229,182
resized_881.jpg,250,250,burger,48,80,200,210
resized_881.jpg,250,250,fries,1,41,65,177
resized_1756.jpg,250,250,icecream,82,9,226,175
resized_1756.jpg,250,250,apple_pie,2,39,207,246
resized_137.jpg,250,250,burger,1,1,133,196
resized_137.jpg,250,250,fries,137,14,248,211
resized_1301.jpg,250,250,burger,71,95,200,230
resized_1899.jpg,250,250,apple_pie,15,22,246,204
resized_1899.jpg,250,250,icecream,1,140,125,229
resized_1841.jpg,250,250,apple_pie,41,18,194,192
resized_48.jpg,250,250,icecream,22,37,90,98
resized_48.jpg,250,250,icecream,96,39,165,96
resized_48.jpg,250,250,icecream,159,21,234,96
resized_48.jpg,250,250,icecream,95,101,179,221
resized_48.jpg,250,250,icecream,7,98,86,227
resized_1737.jpg,250,250,apple_pie,1,16,250,210
resized_1058.jpg,250,250,burger,1,19,242,219
resized_125.jpg,250,250,burger,15,42,211,219
resized_1819.jpg,250,250,apple_pie,35,58,235,228
resized_1819.jpg,250,250,icecream,129,49,202,138
resized_694.jpg,250,250,icecream,26,37,231,224
resized_332.jpg,250,250,omelette,27,60,245,245
resized_1441.jpg,250,250,rice,68,77,187,179
resized_977.jpg,250,250,burger,2,4,245,248
resized_1188.jpg,250,250,burger,27,60,199,218
resized_1188.jpg,250,250,fries,165,72,250,207
resized_737.jpg,250,250,omelette,63,67,213,204
resized_217.jpg,250,250,bread,122,34,248,238
resized_217.jpg,250,250,omelette,29,141,155,238
resized_751.jpg,250,250,icecream,41,35,141,131
resized_751.jpg,250,250,apple_pie,5,67,217,134
resized_286.jpg,250,250,burger,18,28,162,212
resized_286.jpg,250,250,burger,165,82,223,162
resized_1047.jpg,250,250,burger,42,65,226,250
resized_1047.jpg,250,250,burger,106,1,179,65
resized_1339.jpg,250,250,icecream,9,63,105,129
resized_1339.jpg,250,250,icecream,135,66,241,144
resized_563.jpg,250,250,burger,1,29,163,231
resized_563.jpg,250,250,rice,133,60,249,145
resized_231.jpg,250,250,hotdog,27,14,245,97
resized_231.jpg,250,250,hotdog,16,90,234,170
resized_231.jpg,250,250,hotdog,11,161,246,250
resized_284.jpg,250,250,hotdog,7,45,239,170
resized_1898.jpg,250,250,apple_pie,4,44,249,222
resized_397.jpg,250,250,icecream,116,26,234,176
resized_397.jpg,250,250,icecream,73,123,198,245
resized_397.jpg,250,250,icecream,64,66,151,152
resized_1627.jpg,250,250,omelette,5,40,250,221
resized_1537.jpg,250,250,rice,57,55,175,212
resized_282.jpg,250,250,burger,23,112,147,227
resized_1708.jpg,250,250,icecream,19,18,186,190
resized_1708.jpg,250,250,apple_pie,5,108,250,247
resized_1650.jpg,250,250,apple_pie,103,60,214,172
resized_1675.jpg,250,250,omelette,22,20,202,227
resized_1675.jpg,250,250,ketchup,165,1,246,47
resized_1106.jpg,250,250,icecream,69,131,163,193
resized_1106.jpg,250,250,icecream,158,119,208,168
resized_566.jpg,250,250,bolonese_pasta,40,28,213,229
resized_313.jpg,250,250,fries,11,10,230,175
resized_1177.jpg,250,250,fries,21,25,233,188
resized_1274.jpg,250,250,omelette,3,30,176,246
resized_1274.jpg,250,250,bread,120,23,234,131
resized_1274.jpg,250,250,salad,82,6,139,56
resized_1813.jpg,250,250,chantilly,87,21,250,146
resized_1813.jpg,250,250,apple_pie,9,28,227,247
resized_268.jpg,250,250,rice,25,80,231,212
resized_1354.jpg,250,250,burger,39,100,187,233
resized_1354.jpg,250,250,salad,8,127,37,199
resized_63.jpg,250,250,omelette,128,46,241,202
resized_8.jpg,250,250,rice,66,31,233,238
resized_561.jpg,250,250,burger,92,4,213,183
resized_561.jpg,250,250,fries,1,65,130,213
resized_1394.jpg,250,250,burger,20,24,210,226
resized_1680.jpg,250,250,apple_pie,66,9,182,74
resized_1680.jpg,250,250,apple_pie,30,99,210,208
resized_1594.jpg,250,250,apple_pie,1,1,247,223
resized_1563.jpg,250,250,rice,25,44,233,239
resized_1097.jpg,250,250,salad,1,45,95,184
resized_1097.jpg,250,250,burger,88,13,225,206
resized_616.jpg,250,250,burger,69,50,250,245
resized_803.jpg,250,250,burger,36,102,134,197
resized_1749.jpg,250,250,apple_pie,44,85,193,196
resized_1420.jpg,250,250,fries,16,48,203,229
resized_1262.jpg,250,250,omelette,31,40,215,190
resized_1030.jpg,250,250,burger,29,57,173,209
resized_1030.jpg,250,250,burger,1,20,27,101
resized_470.jpg,250,250,burger,12,3,232,222
resized_470.jpg,250,250,salad,192,95,237,156
resized_470.jpg,250,250,salad,2,107,49,190
resized_530.jpg,250,250,fries,3,37,235,247
resized_1369.jpg,250,250,fries,1,18,232,225
resized_1027.jpg,250,250,omelette,31,61,236,191
resized_1027.jpg,250,250,rice,28,154,237,250
resized_1803.jpg,250,250,icecream,104,28,234,141
resized_1803.jpg,250,250,apple_pie,3,6,250,233
resized_860.jpg,250,250,rice,37,118,157,192
resized_1011.jpg,250,250,fries,1,82,246,200
resized_152.jpg,250,250,hotdog,2,40,250,214
resized_931.jpg,250,250,carbonara,2,26,250,225
resized_1624.jpg,250,250,omelette,13,1,175,247
resized_211.jpg,250,250,bolonese_pasta,9,38,216,240
resized_89.jpg,250,250,apple_pie,5,28,204,216
resized_621.jpg,250,250,icecream,21,123,227,250
resized_307.jpg,250,250,hotdog,33,32,237,131
resized_307.jpg,250,250,hotdog,34,104,238,236
resized_618.jpg,250,250,icecream,8,70,158,171
resized_745.jpg,250,250,icecream,61,52,206,182
resized_312.jpg,250,250,burger,45,70,178,204
resized_395.jpg,250,250,burger,2,16,133,244
resized_395.jpg,250,250,burger,101,36,250,181
resized_560.jpg,250,250,burger,79,120,138,206
resized_560.jpg,250,250,fries,25,86,106,140
resized_765.jpg,250,250,fries,10,29,247,229
resized_984.jpg,250,250,carbonara,6,44,250,247
resized_1780.jpg,250,250,apple_pie,43,45,162,245
resized_1780.jpg,250,250,chantilly,130,106,216,236
resized_1662.jpg,250,250,rice,14,64,238,227
resized_1176.jpg,250,250,burger,1,22,120,172
resized_1176.jpg,250,250,burger,114,19,250,164
resized_1614.jpg,250,250,apple_pie,32,25,226,250
resized_1801.jpg,250,250,apple_pie,24,63,170,153
resized_1801.jpg,250,250,chantilly,38,114,146,207
resized_489.jpg,250,250,bolonese_pasta,3,39,245,237
resized_112.jpg,250,250,burger,26,103,233,249
resized_13.jpg,250,250,icecream,123,90,176,145
resized_13.jpg,250,250,icecream,175,104,234,162
resized_13.jpg,250,250,icecream,147,179,219,238
resized_13.jpg,250,250,icecream,82,142,149,214
resized_13.jpg,250,250,icecream,37,126,86,183
resized_13.jpg,250,250,icecream,75,83,129,129
resized_1379.jpg,250,250,fries,14,52,96,138
resized_1379.jpg,250,250,burger,110,52,247,218
resized_216.jpg,250,250,burger,14,76,211,201
resized_216.jpg,250,250,fries,191,72,250,143
resized_1570.jpg,250,250,apple_pie,21,15,217,185
resized_1570.jpg,250,250,icecream,41,161,196,247
resized_1566.jpg,250,250,omelette,16,49,211,213
resized_291.jpg,250,250,fries,145,30,250,159
resized_291.jpg,250,250,burger,4,80,116,173
resized_481.jpg,250,250,burger,21,118,148,197
resized_481.jpg,250,250,salad,212,78,249,104
resized_695.jpg,250,250,omelette,42,31,148,143
resized_695.jpg,250,250,bread,19,1,94,80
resized_10.jpg,250,250,coffee,5,124,110,198
resized_10.jpg,250,250,sandwich,113,97,189,219
resized_466.jpg,250,250,burger,3,68,250,225
resized_876.jpg,250,250,fries,6,41,236,224
resized_346.jpg,250,250,bolonese_pasta,18,48,157,245
resized_346.jpg,250,250,bread,110,26,244,116
resized_346.jpg,250,250,bread,154,118,250,230
resized_141.jpg,250,250,omelette,7,105,203,208
resized_141.jpg,250,250,salad,113,57,239,123
resized_141.jpg,250,250,bread,31,35,115,92
resized_259.jpg,250,250,burger,32,69,143,206
resized_259.jpg,250,250,fries,153,118,217,240
resized_408.jpg,250,250,icecream,31,23,206,179
resized_922.jpg,250,250,rice,92,94,173,140
resized_1268.jpg,250,250,burger,10,49,141,239
resized_1268.jpg,250,250,fries,170,75,248,195
resized_187.jpg,250,250,burger,53,48,200,216
resized_1573.jpg,250,250,omelette,41,125,130,199
resized_1002.jpg,250,250,salad,19,93,132,149
resized_1002.jpg,250,250,omelette,18,119,224,222
resized_393.jpg,250,250,rice,32,82,210,213
resized_1051.jpg,250,250,fries,46,31,195,218
resized_840.jpg,250,250,apple_pie,58,115,228,169
resized_856.jpg,250,250,carbonara,37,96,249,245
resized_856.jpg,250,250,bolonese_pasta,61,48,221,73
resized_1068.jpg,250,250,fries,1,35,105,177
resized_1068.jpg,250,250,burger,93,16,249,250
resized_1291.jpg,250,250,rice,56,79,178,201
resized_1291.jpg,250,250,omelette,61,34,121,83
resized_580.jpg,250,250,apple_pie,41,27,212,194
resized_1089.jpg,250,250,bolonese_pasta,30,26,225,207
resized_165.jpg,250,250,bolonese_pasta,45,19,225,233
resized_165.jpg,250,250,bread,1,1,94,110
resized_227.jpg,250,250,burger,60,5,247,232
resized_227.jpg,250,250,salad,101,148,240,211
resized_1225.jpg,250,250,rice,12,22,235,211
resized_620.jpg,250,250,burger,84,135,215,224
resized_620.jpg,250,250,fries,30,173,95,211
resized_1319.jpg,250,250,fries,16,74,79,152
resized_1319.jpg,250,250,burger,94,39,203,179
resized_302.jpg,250,250,fries,68,68,201,142
resized_1151.jpg,250,250,rice,62,71,215,224
resized_762.jpg,250,250,fries,15,18,241,240
resized_1382.jpg,250,250,icecream,53,62,196,147
resized_275.jpg,250,250,omelette,82,121,188,191
resized_976.jpg,250,250,burger,6,41,249,234
resized_903.jpg,250,250,icecream,33,32,228,211
resized_1422.jpg,250,250,rice,32,57,176,210
resized_399.jpg,250,250,icecream,52,69,212,202
resized_1815.jpg,250,250,icecream,135,5,246,113
resized_1815.jpg,250,250,apple_pie,35,47,246,143
resized_1313.jpg,250,250,burger,84,42,250,203
resized_1313.jpg,250,250,fries,18,82,97,230
resized_1076.jpg,250,250,icecream,1,67,121,228
resized_1076.jpg,250,250,apple_pie,113,4,230,226
resized_575.jpg,250,250,carbonara,19,75,250,179
resized_822.jpg,250,250,rice,23,20,207,235
resized_703.jpg,250,250,rice,3,80,250,244
resized_380.jpg,250,250,burger,19,1,248,170
resized_394.jpg,250,250,icecream,24,22,120,122
resized_394.jpg,250,250,icecream,100,86,212,215
resized_1555.jpg,250,250,rice,18,45,237,220
resized_1776.jpg,250,250,apple_pie,2,39,194,166
resized_1855.jpg,250,250,apple_pie,8,15,245,226
resized_1603.jpg,250,250,rice,25,24,227,214
resized_1314.jpg,250,250,icecream,31,1,236,224
resized_188.jpg,250,250,hotdog,63,37,197,226
resized_1044.jpg,250,250,fries,5,7,152,246
resized_1044.jpg,250,250,burger,122,1,250,160
resized_79.jpg,250,250,burger,54,3,250,211
resized_839.jpg,250,250,bolonese_pasta,17,7,188,241
resized_1365.jpg,250,250,bread,26,1,142,71
resized_1365.jpg,250,250,omelette,41,77,242,192
resized_883.jpg,250,250,omelette,1,19,250,245
resized_908.jpg,250,250,icecream,56,24,230,231
resized_1416.jpg,250,250,omelette,103,64,245,218
resized_898.jpg,250,250,omelette,1,31,141,158
resized_898.jpg,250,250,bread,130,10,250,105
resized_55.jpg,250,250,salad,1,63,58,137
resized_55.jpg,250,250,burger,64,34,203,228
resized_55.jpg,250,250,fries,162,11,250,142
resized_1098.jpg,250,250,carbonara,37,9,234,230
resized_1783.jpg,250,250,apple_pie,24,33,214,153
resized_1289.jpg,250,250,fries,133,121,227,218
resized_1289.jpg,250,250,burger,29,52,168,224
resized_1666.jpg,250,250,rice,21,22,215,228
resized_1178.jpg,250,250,omelette,51,17,203,160
resized_1672.jpg,250,250,omelette,48,58,145,196
resized_1672.jpg,250,250,bread,117,26,215,114
resized_450.jpg,250,250,burger,2,20,246,246
resized_368.jpg,250,250,omelette,1,26,163,160
resized_637.jpg,250,250,icecream,11,50,215,239
resized_1868.jpg,250,250,icecream,183,70,250,141
resized_503.jpg,250,250,fries,10,58,250,214
resized_0.jpg,250,250,cream,25,58,172,114
resized_0.jpg,250,250,pie,1,59,204,162
resized_0.jpg,250,250,pie,45,98,250,204
resized_128.jpg,250,250,omelette,69,4,248,117
resized_128.jpg,250,250,bread,47,108,244,248
resized_882.jpg,250,250,icecream,9,50,119,138
resized_882.jpg,250,250,icecream,83,38,183,106
resized_882.jpg,250,250,icecream,70,84,209,174
resized_771.jpg,250,250,icecream,1,16,245,232
resized_434.jpg,250,250,icecream,17,84,220,184
resized_349.jpg,250,250,icecream,14,18,250,201
resized_435.jpg,250,250,burger,29,2,195,134
resized_435.jpg,250,250,fries,60,130,246,243
resized_289.jpg,250,250,burger,38,27,230,199
resized_289.jpg,250,250,salad,142,34,246,118
resized_605.jpg,250,250,burger,2,2,153,241
resized_605.jpg,250,250,salad,138,118,249,249
resized_605.jpg,250,250,fries,146,2,250,127
resized_940.jpg,250,250,omelette,119,44,236,228
resized_1611.jpg,250,250,rice,8,18,237,238
resized_747.jpg,250,250,burger,22,21,244,250
resized_747.jpg,250,250,ketchup,167,1,225,39
resized_747.jpg,250,250,fries,1,5,73,117
resized_1288.jpg,250,250,fries,36,25,194,216
resized_378.jpg,250,250,icecream,96,58,191,133
resized_378.jpg,250,250,icecream,48,93,231,167
resized_378.jpg,250,250,icecream,38,145,216,225
resized_154.jpg,250,250,omelette,74,39,246,213
resized_1122.jpg,250,250,rice,30,39,233,217
resized_1549.jpg,250,250,apple_pie,17,5,209,243
resized_1491.jpg,250,250,burger,60,45,178,205
resized_1162.jpg,250,250,icecream,67,102,199,242
resized_1162.jpg,250,250,icecream,1,113,52,227
resized_1162.jpg,250,250,icecream,5,40,80,123
resized_1162.jpg,250,250,icecream,141,55,239,165
resized_1162.jpg,250,250,icecream,83,35,170,116
resized_1162.jpg,250,250,icecream,133,9,247,58
resized_351.jpg,250,250,icecream,58,7,182,101
resized_428.jpg,250,250,fries,31,75,217,233
resized_160.jpg,250,250,rice,29,101,233,243
resized_728.jpg,250,250,burger,16,11,218,199
resized_728.jpg,250,250,salad,197,50,250,123
resized_1880.jpg,250,250,apple_pie,12,7,250,225
resized_1880.jpg,250,250,icecream,5,35,82,103
resized_1454.jpg,250,250,omelette,59,16,204,127
resized_1454.jpg,250,250,bread,139,141,205,249
resized_1454.jpg,250,250,salad,51,121,138,229
resized_1142.jpg,250,250,bolonese_pasta,31,63,229,205
resized_98.jpg,250,250,icecream,66,124,234,249
resized_853.jpg,250,250,rice,19,18,230,230
resized_914.jpg,250,250,icecream,16,38,154,147
resized_914.jpg,250,250,icecream,85,69,211,168
resized_1010.jpg,250,250,icecream,36,62,247,195
resized_1688.jpg,250,250,apple_pie,135,64,217,115
resized_1688.jpg,250,250,icecream,149,39,207,89
resized_706.jpg,250,250,omelette,4,50,164,208
resized_706.jpg,250,250,bread,121,119,248,215
resized_102.jpg,250,250,bolonese_pasta,11,38,250,220
resized_1220.jpg,250,250,burger,3,47,182,223
resized_1220.jpg,250,250,salad,82,2,173,41
resized_1220.jpg,250,250,fries,73,155,250,244
resized_1026.jpg,250,250,icecream,32,67,221,182
resized_1835.jpg,250,250,apple_pie,42,17,222,147
resized_1835.jpg,250,250,icecream,41,123,172,239
resized_1781.jpg,250,250,chantilly,6,79,159,162
resized_1781.jpg,250,250,icecream,5,157,188,250
resized_1781.jpg,250,250,apple_pie,45,4,250,211
resized_542.jpg,250,250,bread,25,22,190,113
resized_949.jpg,250,250,fries,6,43,242,240
resized_941.jpg,250,250,salad,2,42,50,171
resized_941.jpg,250,250,fries,87,33,219,220
resized_1477.jpg,250,250,omelette,2,44,120,241
resized_1477.jpg,250,250,rice,126,177,231,247
resized_116.jpg,250,250,fries,83,36,220,237
resized_45.jpg,250,250,burger,21,27,245,174
resized_1822.jpg,250,250,icecream,48,35,160,149
resized_1822.jpg,250,250,apple_pie,7,59,209,186
resized_416.jpg,250,250,fries,47,80,224,203
resized_121.jpg,250,250,carbonara,37,36,205,215
resized_433.jpg,250,250,carbonara,35,13,209,184
resized_1165.jpg,250,250,fries,17,40,218,217
resized_1306.jpg,250,250,burger,29,1,247,219
resized_148.jpg,250,250,burger,1,3,125,123
resized_148.jpg,250,250,fries,3,126,155,189
resized_148.jpg,250,250,burger,41,162,248,250
resized_1787.jpg,250,250,apple_pie,1,33,250,235
resized_87.jpg,250,250,bolonese_pasta,19,16,236,246
resized_615.jpg,250,250,bolonese_pasta,23,25,242,214
resized_273.jpg,250,250,hotdog,7,38,222,177
resized_1869.jpg,250,250,apple_pie,57,20,213,178
resized_1018.jpg,250,250,rice,48,31,226,177
resized_1018.jpg,250,250,omelette,68,1,199,43
resized_980.jpg,250,250,fries,33,54,204,226
resized_945.jpg,250,250,ketchup,1,171,65,237
resized_945.jpg,250,250,fries,25,93,250,242
resized_1128.jpg,250,250,rice,23,72,249,204
resized_1128.jpg,250,250,salad,29,9,249,74
resized_462.jpg,250,250,rice,16,40,247,221
resized_221.jpg,250,250,hotdog,14,71,108,211
resized_221.jpg,250,250,hotdog,88,54,185,184
resized_863.jpg,250,250,burger,3,51,203,173
resized_863.jpg,250,250,fries,89,103,250,230
resized_863.jpg,250,250,ketchup,51,14,114,45
resized_663.jpg,250,250,rice,19,50,231,192
resized_1808.jpg,250,250,apple_pie,6,31,183,191
resized_1808.jpg,250,250,icecream,133,43,246,153
resized_387.jpg,250,250,hotdog,76,64,152,209
resized_387.jpg,250,250,hotdog,152,44,243,235
resized_1762.jpg,250,250,icecream,137,1,228,71
resized_1762.jpg,250,250,apple_pie,15,91,235,245
resized_1762.jpg,250,250,chantilly,21,23,239,107
resized_255.jpg,250,250,burger,31,35,173,211
resized_1411.jpg,250,250,omelette,47,66,181,204
resized_1411.jpg,250,250,bread,120,11,241,98
resized_1831.jpg,250,250,apple_pie,16,24,144,119
resized_1831.jpg,250,250,icecream,111,120,209,211
resized_735.jpg,250,250,icecream,25,114,86,229
resized_735.jpg,250,250,icecream,87,112,184,223
resized_735.jpg,250,250,icecream,122,45,200,98
resized_735.jpg,250,250,icecream,5,36,120,94
resized_35.jpg,250,250,icecream,10,4,110,71
resized_35.jpg,250,250,icecream,98,5,176,78
resized_35.jpg,250,250,icecream,179,9,250,90
resized_35.jpg,250,250,icecream,148,95,249,249
resized_35.jpg,250,250,icecream,27,79,154,238
resized_1248.jpg,250,250,omelette,63,65,180,160
resized_947.jpg,250,250,bolonese_pasta,40,32,210,221
resized_196.jpg,250,250,hotdog,14,127,238,204
resized_591.jpg,250,250,fries,2,41,219,242
resized_656.jpg,250,250,bolonese_pasta,40,41,224,206
resized_885.jpg,250,250,fries,12,35,210,195
resized_885.jpg,250,250,ketchup,76,160,169,231
resized_464.jpg,250,250,carbonara,1,2,231,226
resized_1438.jpg,250,250,rice,16,30,210,194
resized_1266.jpg,250,250,burger,63,102,245,249
resized_1266.jpg,250,250,burger,1,69,58,236
resized_1266.jpg,250,250,fries,45,38,238,110
resized_805.jpg,250,250,omelette,30,16,210,241
resized_1349.jpg,250,250,omelette,5,2,211,124
resized_676.jpg,250,250,fries,26,48,216,246
resized_676.jpg,250,250,rice,175,2,250,75
resized_297.jpg,250,250,hotdog,10,49,242,194
resized_1744.jpg,250,250,apple_pie,9,24,241,230
resized_748.jpg,250,250,icecream,3,34,96,103
resized_748.jpg,250,250,icecream,70,39,175,112
resized_748.jpg,250,250,icecream,175,41,250,116
resized_748.jpg,250,250,icecream,147,121,250,247
resized_748.jpg,250,250,icecream,14,112,148,242
resized_1341.jpg,250,250,fries,30,76,214,207
resized_1429.jpg,250,250,burger,2,53,124,208
resized_1429.jpg,250,250,fries,94,37,237,101
resized_1138.jpg,250,250,bread,4,99,155,227
resized_1138.jpg,250,250,omelette,4,22,249,228
resized_1138.jpg,250,250,bread,127,6,250,109
resized_362.jpg,250,250,hotdog,5,70,250,249
resized_1470.jpg,250,250,omelette,11,4,164,136
resized_1470.jpg,250,250,bread,41,106,207,250
resized_833.jpg,250,250,ketchup,18,145,90,189
resized_833.jpg,250,250,fries,101,100,245,233
resized_902.jpg,250,250,bolonese_pasta,33,38,216,243
resized_661.jpg,250,250,fries,56,15,190,152
resized_1206.jpg,250,250,omelette,124,54,244,144
resized_1206.jpg,250,250,salad,6,37,99,105
resized_461.jpg,250,250,burger,2,95,208,245
resized_461.jpg,250,250,salad,187,119,250,165
resized_659.jpg,250,250,fries,1,12,118,105
resized_659.jpg,250,250,burger,31,113,162,238
resized_659.jpg,250,250,salad,127,45,225,102
resized_1879.jpg,250,250,apple_pie,3,5,243,236
resized_927.jpg,250,250,burger,56,59,200,233
resized_927.jpg,250,250,fries,45,32,200,88
resized_305.jpg,250,250,burger,4,1,155,223
resized_305.jpg,250,250,salad,147,27,229,176
resized_53.jpg,250,250,burger,19,51,250,249
resized_53.jpg,250,250,fries,119,1,250,52
resized_730.jpg,250,250,bread,123,8,245,127
resized_730.jpg,250,250,bolonese_pasta,28,63,211,214
resized_1522.jpg,250,250,bread,62,6,204,118
resized_1522.jpg,250,250,omelette,11,104,247,247
resized_527.jpg,250,250,fries,1,49,226,216
resized_901.jpg,250,250,rice,48,13,242,185
resized_1337.jpg,250,250,fries,15,87,132,168
resized_1337.jpg,250,250,burger,126,66,240,194
resized_1337.jpg,250,250,salad,104,37,152,65
resized_265.jpg,250,250,omelette,5,101,249,222
resized_547.jpg,250,250,rice,4,20,191,215
resized_588.jpg,250,250,bolonese_pasta,8,40,247,241
resized_916.jpg,250,250,rice,5,71,250,193
resized_145.jpg,250,250,hotdog,81,28,187,217
resized_336.jpg,250,250,icecream,26,67,212,210
resized_209.jpg,250,250,hotdog,10,1,184,184
resized_318.jpg,250,250,burger,4,37,169,204
resized_318.jpg,250,250,fries,141,25,250,141
resized_92.jpg,250,250,omelette,13,18,249,190
resized_1809.jpg,250,250,apple_pie,16,6,241,205
resized_1809.jpg,250,250,icecream,14,174,221,250
resized_1179.jpg,250,250,rice,63,54,206,237
resized_1770.jpg,250,250,icecream,1,37,90,175
resized_1770.jpg,250,250,icecream,132,62,250,241
resized_1770.jpg,250,250,apple_pie,48,10,240,201
